feature,fold_id,test_date,coefficient,model,theme,description
X_feature_price_trend_streak200_252,7,2015-05-14,-0.009766556943456331,ridge,Momentum & trend,share of the last 252 days the price was above its 200-day average
X_feature_price_trend_streak200_252,8,2017-09-29,-0.009913553483784199,ridge,Momentum & trend,share of the last 252 days the price was above its 200-day average
X_feature_price_trend_streak200_252,9,2020-02-20,-0.012458746942381064,ridge,Momentum & trend,share of the last 252 days the price was above its 200-day average
X_feature_price_trend_streak200_252,10,2022-07-08,-0.004171448449293773,ridge,Momentum & trend,share of the last 252 days the price was above its 200-day average
X_feature_price_trend_streak200_252,11,2024-11-25,-0.005184828458974759,ridge,Momentum & trend,share of the last 252 days the price was above its 200-day average
X_feature_price_trend_streak200_504,0,1998-09-03,0.01140262900541226,ridge,Momentum & trend,share of the last 504 days the price was above its 200-day average
X_feature_price_trend_streak200_504,1,2001-01-22,0.0005970379376473526,ridge,Momentum & trend,share of the last 504 days the price was above its 200-day average
X_feature_price_trend_streak200_504,2,2003-06-13,0.004568388840804498,ridge,Momentum & trend,share of the last 504 days the price was above its 200-day average
X_feature_price_trend_streak200_504,3,2005-10-28,0.014061608662207922,ridge,Momentum & trend,share of the last 504 days the price was above its 200-day average
X_feature_price_trend_streak200_504,4,2008-03-20,0.018636773029963177,ridge,Momentum & trend,share of the last 504 days the price was above its 200-day average
X_feature_price_trend_streak200_504,5,2010-08-06,0.021483419463038445,ridge,Momentum & trend,share of the last 504 days the price was above its 200-day average
X_feature_price_trend_streak200_504,6,2012-12-24,0.022956565022468567,ridge,Momentum & trend,share of the last 504 days the price was above its 200-day average
X_feature_price_trend_streak200_504,7,2015-05-14,0.021155578394730885,ridge,Momentum & trend,share of the last 504 days the price was above its 200-day average
X_feature_price_trend_streak200_504,8,2017-09-29,0.02133830947180589,ridge,Momentum & trend,share of the last 504 days the price was above its 200-day average
X_feature_price_trend_streak200_504,9,2020-02-20,0.019802570343017578,ridge,Momentum & trend,share of the last 504 days the price was above its 200-day average
X_feature_price_trend_streak200_504,10,2022-07-08,0.0180879645049572,ridge,Momentum & trend,share of the last 504 days the price was above its 200-day average
X_feature_price_trend_streak200_504,11,2024-11-25,0.01848853627840678,ridge,Momentum & trend,share of the last 504 days the price was above its 200-day average
X_feature_price_upside_vol10,0,1998-09-03,0.0032266255002468824,ridge,Volatility,"volatility of up-day returns only, 10 days"
X_feature_price_upside_vol10,1,2001-01-22,-0.0012640578255134944,ridge,Volatility,"volatility of up-day returns only, 10 days"
X_feature_price_upside_vol10,2,2003-06-13,-0.0026919765320296087,ridge,Volatility,"volatility of up-day returns only, 10 days"
X_feature_price_upside_vol10,3,2005-10-28,-0.004132097819820046,ridge,Volatility,"volatility of up-day returns only, 10 days"
X_feature_price_upside_vol10,4,2008-03-20,-0.00598851079121232,ridge,Volatility,"volatility of up-day returns only, 10 days"
X_feature_price_upside_vol10,5,2010-08-06,-0.004616000146294634,ridge,Volatility,"volatility of up-day returns only, 10 days"
X_feature_price_upside_vol10,6,2012-12-24,-0.004344074986875057,ridge,Volatility,"volatility of up-day returns only, 10 days"
X_feature_price_upside_vol10,7,2015-05-14,-0.003965665508682529,ridge,Volatility,"volatility of up-day returns only, 10 days"
X_feature_price_upside_vol10,8,2017-09-29,-0.0017412783733258645,ridge,Volatility,"volatility of up-day returns only, 10 days"
X_feature_price_upside_vol10,9,2020-02-20,-0.00154255210266759,ridge,Volatility,"volatility of up-day returns only, 10 days"
X_feature_price_upside_vol10,10,2022-07-08,-0.0036522917604694762,ridge,Volatility,"volatility of up-day returns only, 10 days"
X_feature_price_upside_vol10,11,2024-11-25,-0.0035216393104443946,ridge,Volatility,"volatility of up-day returns only, 10 days"
X_feature_price_upside_vol21,0,1998-09-03,-0.0056977720620731516,ridge,Volatility,"volatility of up-day returns only, 21 days"
X_feature_price_upside_vol21,1,2001-01-22,-0.007586560677736998,ridge,Volatility,"volatility of up-day returns only, 21 days"
X_feature_price_upside_vol21,2,2003-06-13,-0.009841766208410263,ridge,Volatility,"volatility of up-day returns only, 21 days"
X_feature_price_upside_vol21,3,2005-10-28,-0.00825476103151838,ridge,Volatility,"volatility of up-day returns only, 21 days"
X_feature_price_upside_vol21,4,2008-03-20,-0.002158798471403619,ridge,Volatility,"volatility of up-day returns only, 21 days"
X_feature_price_upside_vol21,5,2010-08-06,-0.0019178611303990085,ridge,Volatility,"volatility of up-day returns only, 21 days"
X_feature_price_upside_vol21,6,2012-12-24,-0.00022501579951494932,ridge,Volatility,"volatility of up-day returns only, 21 days"
X_feature_price_upside_vol21,7,2015-05-14,0.0003336436166136991,ridge,Volatility,"volatility of up-day returns only, 21 days"
X_feature_price_upside_vol21,8,2017-09-29,0.002759367460384965,ridge,Volatility,"volatility of up-day returns only, 21 days"
X_feature_price_upside_vol21,9,2020-02-20,0.002619957939411203,ridge,Volatility,"volatility of up-day returns only, 21 days"
X_feature_price_upside_vol21,10,2022-07-08,0.0016085160508130987,ridge,Volatility,"volatility of up-day returns only, 21 days"
X_feature_price_upside_vol21,11,2024-11-25,0.002425634302198887,ridge,Volatility,"volatility of up-day returns only, 21 days"
X_feature_price_upside_vol63,0,1998-09-03,0.01743379731973012,ridge,Volatility,"volatility of up-day returns only, 63 days"
X_feature_price_upside_vol63,1,2001-01-22,0.010550192557275295,ridge,Volatility,"volatility of up-day returns only, 63 days"
X_feature_price_upside_vol63,2,2003-06-13,0.003932620243479808,ridge,Volatility,"volatility of up-day returns only, 63 days"
X_feature_price_upside_vol63,3,2005-10-28,0.013677037631471952,ridge,Volatility,"volatility of up-day returns only, 63 days"
X_feature_price_upside_vol63,4,2008-03-20,0.006859698177625735,ridge,Volatility,"volatility of up-day returns only, 63 days"
X_feature_price_upside_vol63,5,2010-08-06,0.008503582328557968,ridge,Volatility,"volatility of up-day returns only, 63 days"
X_feature_price_upside_vol63,6,2012-12-24,0.009456046546498934,ridge,Volatility,"volatility of up-day returns only, 63 days"
X_feature_price_upside_vol63,7,2015-05-14,0.010278606166442236,ridge,Volatility,"volatility of up-day returns only, 63 days"
X_feature_price_upside_vol63,8,2017-09-29,0.011585504127045473,ridge,Volatility,"volatility of up-day returns only, 63 days"
X_feature_price_upside_vol63,9,2020-02-20,0.010559401164452234,ridge,Volatility,"volatility of up-day returns only, 63 days"
X_feature_price_upside_vol63,10,2022-07-08,0.008983753621578217,ridge,Volatility,"volatility of up-day returns only, 63 days"
X_feature_price_upside_vol63,11,2024-11-25,0.008964133448898792,ridge,Volatility,"volatility of up-day returns only, 63 days"
X_feature_price_vol10,0,1998-09-03,-0.0007779698935337365,ridge,Volatility,"volatility of daily close-to-close returns, 10 days"
X_feature_price_vol10,1,2001-01-22,0.005167772527784109,ridge,Volatility,"volatility of daily close-to-close returns, 10 days"
X_feature_price_vol10,2,2003-06-13,0.0027308744999269643,ridge,Volatility,"volatility of daily close-to-close returns, 10 days"
X_feature_price_vol10,3,2005-10-28,0.0013077668942666303,ridge,Volatility,"volatility of daily close-to-close returns, 10 days"
X_feature_price_vol10,4,2008-03-20,0.0012483386890380643,ridge,Volatility,"volatility of daily close-to-close returns, 10 days"
X_feature_price_vol10,5,2010-08-06,-0.00007806470815315454,ridge,Volatility,"volatility of daily close-to-close returns, 10 days"
X_feature_price_vol10,6,2012-12-24,0.0001581646101840306,ridge,Volatility,"volatility of daily close-to-close returns, 10 days"
X_feature_price_vol10,7,2015-05-14,0.0012055968400090933,ridge,Volatility,"volatility of daily close-to-close returns, 10 days"
X_feature_price_vol10,8,2017-09-29,-0.00009310969229166706,ridge,Volatility,"volatility of daily close-to-close returns, 10 days"
X_feature_price_vol10,9,2020-02-20,-0.0016304785191702347,ridge,Volatility,"volatility of daily close-to-close returns, 10 days"
X_feature_price_vol10,10,2022-07-08,-0.0009652601826625565,ridge,Volatility,"volatility of daily close-to-close returns, 10 days"
X_feature_price_vol10,11,2024-11-25,0.0001281658211761775,ridge,Volatility,"volatility of daily close-to-close returns, 10 days"
X_feature_price_vol252,0,1998-09-03,0.018297119066119194,ridge,Volatility,"volatility of daily close-to-close returns, 252 days"
X_feature_price_vol252,1,2001-01-22,0.025460322697957356,ridge,Volatility,"volatility of daily close-to-close returns, 252 days"
X_feature_price_vol252,2,2003-06-13,0.014146035847564539,ridge,Volatility,"volatility of daily close-to-close returns, 252 days"
X_feature_price_vol252,3,2005-10-28,0.012458874844014645,ridge,Volatility,"volatility of daily close-to-close returns, 252 days"
X_feature_price_vol252,4,2008-03-20,0.01654986913005511,ridge,Volatility,"volatility of daily close-to-close returns, 252 days"
X_feature_price_vol252,5,2010-08-06,0.012969464684526125,ridge,Volatility,"volatility of daily close-to-close returns, 252 days"
X_feature_price_vol252,6,2012-12-24,0.010537724631528059,ridge,Volatility,"volatility of daily close-to-close returns, 252 days"
X_feature_price_vol252,7,2015-05-14,0.014756033817927042,ridge,Volatility,"volatility of daily close-to-close returns, 252 days"
X_feature_price_vol252,8,2017-09-29,0.011835407776137194,ridge,Volatility,"volatility of daily close-to-close returns, 252 days"
X_feature_price_vol252,9,2020-02-20,0.013605142943561077,ridge,Volatility,"volatility of daily close-to-close returns, 252 days"
X_feature_price_vol252,10,2022-07-08,0.013701414689421654,ridge,Volatility,"volatility of daily close-to-close returns, 252 days"
X_feature_price_vol252,11,2024-11-25,0.0136024613554279,ridge,Volatility,"volatility of daily close-to-close returns, 252 days"
X_feature_pv_illiquidity_mean21,0,1998-09-03,-0.034343838691711426,ridge,Liquidity & volume,"Amihud illiquidity: absolute return per dollar traded, 21-day mean"
X_feature_pv_illiquidity_mean21,1,2001-01-22,-0.04121600463986397,ridge,Liquidity & volume,"Amihud illiquidity: absolute return per dollar traded, 21-day mean"
X_feature_pv_illiquidity_mean21,2,2003-06-13,-0.0313274667908748,ridge,Liquidity & volume,"Amihud illiquidity: absolute return per dollar traded, 21-day mean"
X_feature_pv_illiquidity_mean21,3,2005-10-28,-0.020211654404799145,ridge,Liquidity & volume,"Amihud illiquidity: absolute return per dollar traded, 21-day mean"
X_feature_pv_illiquidity_mean21,4,2008-03-20,-0.018953890229264896,ridge,Liquidity & volume,"Amihud illiquidity: absolute return per dollar traded, 21-day mean"
X_feature_pv_illiquidity_mean21,5,2010-08-06,-0.013486833311617374,ridge,Liquidity & volume,"Amihud illiquidity: absolute return per dollar traded, 21-day mean"
X_feature_pv_illiquidity_mean21,6,2012-12-24,-0.013597320454816023,ridge,Liquidity & volume,"Amihud illiquidity: absolute return per dollar traded, 21-day mean"
X_feature_pv_illiquidity_mean21,7,2015-05-14,-0.013762762459615866,ridge,Liquidity & volume,"Amihud illiquidity: absolute return per dollar traded, 21-day mean"
X_feature_pv_illiquidity_mean21,8,2017-09-29,-0.014074568947156271,ridge,Liquidity & volume,"Amihud illiquidity: absolute return per dollar traded, 21-day mean"
X_feature_pv_illiquidity_mean21,9,2020-02-20,-0.018088022867838543,ridge,Liquidity & volume,"Amihud illiquidity: absolute return per dollar traded, 21-day mean"
X_feature_pv_illiquidity_mean21,10,2022-07-08,-0.01742558429638545,ridge,Liquidity & volume,"Amihud illiquidity: absolute return per dollar traded, 21-day mean"
X_feature_pv_illiquidity_mean21,11,2024-11-25,-0.01812715580066045,ridge,Liquidity & volume,"Amihud illiquidity: absolute return per dollar traded, 21-day mean"
X_feature_pv_pv_corr126,0,1998-09-03,-0.003031358743707339,ridge,Liquidity & volume,correlation of price and volume changes over 126 days
X_feature_pv_pv_corr126,1,2001-01-22,-0.0036281985230743885,ridge,Liquidity & volume,correlation of price and volume changes over 126 days
X_feature_pv_pv_corr126,2,2003-06-13,-0.006927155579129855,ridge,Liquidity & volume,correlation of price and volume changes over 126 days
X_feature_pv_pv_corr126,3,2005-10-28,-0.0067084054462611675,ridge,Liquidity & volume,correlation of price and volume changes over 126 days
X_feature_pv_pv_corr126,4,2008-03-20,-0.005921549474199613,ridge,Liquidity & volume,correlation of price and volume changes over 126 days
X_feature_pv_pv_corr126,5,2010-08-06,-0.004943709820508957,ridge,Liquidity & volume,correlation of price and volume changes over 126 days
X_feature_pv_pv_corr126,6,2012-12-24,-0.003354298804576198,ridge,Liquidity & volume,correlation of price and volume changes over 126 days
X_feature_pv_pv_corr126,7,2015-05-14,-0.004667490255087614,ridge,Liquidity & volume,correlation of price and volume changes over 126 days
X_feature_pv_pv_corr126,8,2017-09-29,-0.00646184120948116,ridge,Liquidity & volume,correlation of price and volume changes over 126 days
X_feature_pv_pv_corr126,9,2020-02-20,-0.004853957022229831,ridge,Liquidity & volume,correlation of price and volume changes over 126 days
X_feature_pv_pv_corr126,10,2022-07-08,-0.004537597453842561,ridge,Liquidity & volume,correlation of price and volume changes over 126 days
X_feature_pv_pv_corr126,11,2024-11-25,-0.004821081645786762,ridge,Liquidity & volume,correlation of price and volume changes over 126 days
X_feature_pv_pv_corr21,0,1998-09-03,0.0001591119022729496,ridge,Liquidity & volume,correlation of price and volume changes over 21 days
X_feature_pv_pv_corr21,1,2001-01-22,0.0022522874642163515,ridge,Liquidity & volume,correlation of price and volume changes over 21 days
X_feature_pv_pv_corr21,2,2003-06-13,-0.00014174975998078784,ridge,Liquidity & volume,correlation of price and volume changes over 21 days
X_feature_pv_pv_corr21,3,2005-10-28,0.0033476565343638263,ridge,Liquidity & volume,correlation of price and volume changes over 21 days
X_feature_pv_pv_corr21,4,2008-03-20,0.0026214905083179474,ridge,Liquidity & volume,correlation of price and volume changes over 21 days
X_feature_pv_pv_corr21,5,2010-08-06,0.0006920223531778902,ridge,Liquidity & volume,correlation of price and volume changes over 21 days
X_feature_pv_pv_corr21,6,2012-12-24,0.00022189565303657824,ridge,Liquidity & volume,correlation of price and volume changes over 21 days
X_feature_pv_pv_corr21,7,2015-05-14,0.0009610826382413507,ridge,Liquidity & volume,correlation of price and volume changes over 21 days
X_feature_pv_pv_corr21,8,2017-09-29,0.0018926173603783052,ridge,Liquidity & volume,correlation of price and volume changes over 21 days
X_feature_pv_pv_corr21,9,2020-02-20,0.0020265634326885142,ridge,Liquidity & volume,correlation of price and volume changes over 21 days
X_feature_pv_pv_corr21,10,2022-07-08,0.0014879100490361452,ridge,Liquidity & volume,correlation of price and volume changes over 21 days
X_feature_pv_pv_corr21,11,2024-11-25,0.0004437426299167176,ridge,Liquidity & volume,correlation of price and volume changes over 21 days
X_feature_pv_pv_corr63,0,1998-09-03,-0.012799611625572046,ridge,Liquidity & volume,correlation of price and volume changes over 63 days
X_feature_pv_pv_corr63,1,2001-01-22,-0.011008962988853455,ridge,Liquidity & volume,correlation of price and volume changes over 63 days
X_feature_pv_pv_corr63,2,2003-06-13,-0.005889470844219129,ridge,Liquidity & volume,correlation of price and volume changes over 63 days
X_feature_pv_pv_corr63,3,2005-10-28,-0.006651032405594985,ridge,Liquidity & volume,correlation of price and volume changes over 63 days
X_feature_pv_pv_corr63,4,2008-03-20,-0.009138730665047964,ridge,Liquidity & volume,correlation of price and volume changes over 63 days
X_feature_pv_pv_corr63,5,2010-08-06,-0.009927242683867613,ridge,Liquidity & volume,correlation of price and volume changes over 63 days
X_feature_pv_pv_corr63,6,2012-12-24,-0.00838092528283596,ridge,Liquidity & volume,correlation of price and volume changes over 63 days
X_feature_pv_pv_corr63,7,2015-05-14,-0.00879364771147569,ridge,Liquidity & volume,correlation of price and volume changes over 63 days
X_feature_pv_pv_corr63,8,2017-09-29,-0.008383888440827528,ridge,Liquidity & volume,correlation of price and volume changes over 63 days
X_feature_pv_pv_corr63,9,2020-02-20,-0.009422870042423407,ridge,Liquidity & volume,correlation of price and volume changes over 63 days
X_feature_pv_pv_corr63,10,2022-07-08,-0.009115871042013168,ridge,Liquidity & volume,correlation of price and volume changes over 63 days
X_feature_pv_pv_corr63,11,2024-11-25,-0.006386918481439352,ridge,Liquidity & volume,correlation of price and volume changes over 63 days
X_feature_short_interest_log_diff126,0,1998-09-03,-0.0009100776417956998,ridge,Short positioning,change in (lagged) short interest over 126 days
X_feature_short_interest_log_diff126,1,2001-01-22,-0.0069778238733609515,ridge,Short positioning,change in (lagged) short interest over 126 days
X_feature_short_interest_log_diff126,2,2003-06-13,-0.009881346486508846,ridge,Short positioning,change in (lagged) short interest over 126 days
X_feature_short_interest_log_diff126,3,2005-10-28,-0.008301851960519949,ridge,Short positioning,change in (lagged) short interest over 126 days
X_feature_short_interest_log_diff126,4,2008-03-20,-0.006011819001287222,ridge,Short positioning,change in (lagged) short interest over 126 days
X_feature_short_interest_log_diff126,5,2010-08-06,-0.005944746546447277,ridge,Short positioning,change in (lagged) short interest over 126 days
X_feature_short_interest_log_diff126,6,2012-12-24,-0.006233700861533483,ridge,Short positioning,change in (lagged) short interest over 126 days
X_feature_short_interest_log_diff126,7,2015-05-14,-0.0045636009114483995,ridge,Short positioning,change in (lagged) short interest over 126 days
X_feature_short_interest_log_diff126,8,2017-09-29,-0.0029488333966583014,ridge,Short positioning,change in (lagged) short interest over 126 days
X_feature_short_interest_log_diff126,9,2020-02-20,-0.002934739226475358,ridge,Short positioning,change in (lagged) short interest over 126 days
X_feature_short_interest_log_diff126,10,2022-07-08,-0.0032112850652386746,ridge,Short positioning,change in (lagged) short interest over 126 days
X_feature_short_interest_log_diff126,11,2024-11-25,-0.002606534476702412,ridge,Short positioning,change in (lagged) short interest over 126 days
X_feature_short_interest_log_diff21,0,1998-09-03,-0.005919203162193298,ridge,Short positioning,change in (lagged) short interest over 21 days
X_feature_short_interest_log_diff21,1,2001-01-22,-0.004811141950388749,ridge,Short positioning,change in (lagged) short interest over 21 days
X_feature_short_interest_log_diff21,2,2003-06-13,-0.0015300469240173697,ridge,Short positioning,change in (lagged) short interest over 21 days
X_feature_short_interest_log_diff21,3,2005-10-28,-0.0005361670531177273,ridge,Short positioning,change in (lagged) short interest over 21 days
X_feature_short_interest_log_diff21,4,2008-03-20,-0.0009808798786252737,ridge,Short positioning,change in (lagged) short interest over 21 days
X_feature_short_interest_log_diff21,5,2010-08-06,0.0004238519856395821,ridge,Short positioning,change in (lagged) short interest over 21 days
X_feature_short_interest_log_diff21,6,2012-12-24,-0.0008301034298104545,ridge,Short positioning,change in (lagged) short interest over 21 days
X_feature_short_interest_log_diff21,7,2015-05-14,-0.002237882542734345,ridge,Short positioning,change in (lagged) short interest over 21 days
X_feature_short_interest_log_diff21,8,2017-09-29,-0.002817841169113914,ridge,Short positioning,change in (lagged) short interest over 21 days
X_feature_short_interest_log_diff21,9,2020-02-20,-0.0034719229054947696,ridge,Short positioning,change in (lagged) short interest over 21 days
X_feature_short_interest_log_diff21,10,2022-07-08,-0.0034040551787863174,ridge,Short positioning,change in (lagged) short interest over 21 days
X_feature_short_interest_log_diff21,11,2024-11-25,-0.003479427114749948,ridge,Short positioning,change in (lagged) short interest over 21 days
X_feature_short_interest_log_diff252,0,1998-09-03,-0.00701678404584527,ridge,Short positioning,change in (lagged) short interest over 252 days
X_feature_short_interest_log_diff252,1,2001-01-22,-0.0024187660698468485,ridge,Short positioning,change in (lagged) short interest over 252 days
X_feature_short_interest_log_diff252,2,2003-06-13,-0.002320459384160737,ridge,Short positioning,change in (lagged) short interest over 252 days
X_feature_short_interest_log_diff252,3,2005-10-28,-0.0037363773056616387,ridge,Short positioning,change in (lagged) short interest over 252 days
X_feature_short_interest_log_diff252,4,2008-03-20,-0.00494369709243377,ridge,Short positioning,change in (lagged) short interest over 252 days
X_feature_short_interest_log_diff252,5,2010-08-06,-0.005130525057514508,ridge,Short positioning,change in (lagged) short interest over 252 days
X_feature_short_interest_log_diff252,6,2012-12-24,-0.004003361954043309,ridge,Short positioning,change in (lagged) short interest over 252 days
X_feature_short_interest_log_diff252,7,2015-05-14,-0.0022075172358502946,ridge,Short positioning,change in (lagged) short interest over 252 days
X_feature_short_interest_log_diff252,8,2017-09-29,-0.0029612244882931313,ridge,Short positioning,change in (lagged) short interest over 252 days
X_feature_short_interest_log_diff252,9,2020-02-20,-0.0023284832326074443,ridge,Short positioning,change in (lagged) short interest over 252 days
X_feature_short_interest_log_diff252,10,2022-07-08,-0.0016231460807224114,ridge,Short positioning,change in (lagged) short interest over 252 days
X_feature_short_interest_log_diff252,11,2024-11-25,-0.002453927183523774,ridge,Short positioning,change in (lagged) short interest over 252 days
X_feature_short_interest_log_diff63,0,1998-09-03,-0.007268328840533893,ridge,Short positioning,change in (lagged) short interest over 63 days
X_feature_short_interest_log_diff63,1,2001-01-22,0.0023064575313280025,ridge,Short positioning,change in (lagged) short interest over 63 days
X_feature_short_interest_log_diff63,2,2003-06-13,-0.0004153988556936383,ridge,Short positioning,change in (lagged) short interest over 63 days
X_feature_short_interest_log_diff63,3,2005-10-28,-0.0005997618815551201,ridge,Short positioning,change in (lagged) short interest over 63 days
X_feature_short_interest_log_diff63,4,2008-03-20,-0.00041636297828517854,ridge,Short positioning,change in (lagged) short interest over 63 days
X_feature_short_interest_log_diff63,5,2010-08-06,-0.0002234216720656453,ridge,Short positioning,change in (lagged) short interest over 63 days
X_feature_short_interest_log_diff63,6,2012-12-24,0.0003143191043667078,ridge,Short positioning,change in (lagged) short interest over 63 days
X_feature_short_interest_log_diff63,7,2015-05-14,0.00039432529592886567,ridge,Short positioning,change in (lagged) short interest over 63 days
X_feature_short_interest_log_diff63,8,2017-09-29,-0.00019290560279235555,ridge,Short positioning,change in (lagged) short interest over 63 days
X_feature_short_interest_log_diff63,9,2020-02-20,-0.00017380919355976707,ridge,Short positioning,change in (lagged) short interest over 63 days
X_feature_short_interest_log_diff63,10,2022-07-08,-0.0007372372007618347,ridge,Short positioning,change in (lagged) short interest over 63 days
X_feature_short_interest_log_diff63,11,2024-11-25,-0.00010312559243175201,ridge,Short positioning,change in (lagged) short interest over 63 days
X_feature_short_interest_to_volume_log_ratio,0,1998-09-03,-0.019945357615749042,ridge,Short positioning,days to cover today: short interest / volume (log)
X_feature_short_interest_to_volume_log_ratio,1,2001-01-22,-0.022883901993433636,ridge,Short positioning,days to cover today: short interest / volume (log)
X_feature_short_interest_to_volume_log_ratio,2,2003-06-13,-0.025536068404714268,ridge,Short positioning,days to cover today: short interest / volume (log)
X_feature_short_interest_to_volume_log_ratio,3,2005-10-28,-0.021413540467619896,ridge,Short positioning,days to cover today: short interest / volume (log)
X_feature_short_interest_to_volume_log_ratio,4,2008-03-20,-0.022595389435688656,ridge,Short positioning,days to cover today: short interest / volume (log)
X_feature_short_interest_to_volume_log_ratio,5,2010-08-06,-0.02105446035663287,ridge,Short positioning,days to cover today: short interest / volume (log)
X_feature_short_interest_to_volume_log_ratio,6,2012-12-24,-0.0193924227108558,ridge,Short positioning,days to cover today: short interest / volume (log)
X_feature_short_interest_to_volume_log_ratio,7,2015-05-14,-0.017871050784985226,ridge,Short positioning,days to cover today: short interest / volume (log)
X_feature_short_interest_to_volume_log_ratio,8,2017-09-29,-0.017042353749275208,ridge,Short positioning,days to cover today: short interest / volume (log)
X_feature_short_interest_to_volume_log_ratio,9,2020-02-20,-0.016471892595291138,ridge,Short positioning,days to cover today: short interest / volume (log)
X_feature_short_interest_to_volume_log_ratio,10,2022-07-08,-0.015848128435512383,ridge,Short positioning,days to cover today: short interest / volume (log)
X_feature_short_interest_to_volume_log_ratio,11,2024-11-25,-0.015092389347652594,ridge,Short positioning,days to cover today: short interest / volume (log)
X_feature_short_interest_to_volume_log_ratio_mean252,0,1998-09-03,-0.006314833338061969,ridge,Short positioning,"days to cover, 252-day average"
X_feature_short_interest_to_volume_log_ratio_mean252,1,2001-01-22,0.0014029287073450785,ridge,Short positioning,"days to cover, 252-day average"
X_feature_short_interest_to_volume_log_ratio_mean252,2,2003-06-13,0.002242858502237747,ridge,Short positioning,"days to cover, 252-day average"
X_feature_short_interest_to_volume_log_ratio_mean252,3,2005-10-28,0.001535934570711106,ridge,Short positioning,"days to cover, 252-day average"
X_feature_short_interest_to_volume_log_ratio_mean252,4,2008-03-20,-0.0002927075062567989,ridge,Short positioning,"days to cover, 252-day average"
X_feature_short_interest_to_volume_log_ratio_mean252,5,2010-08-06,0.003819089693327745,ridge,Short positioning,"days to cover, 252-day average"
X_feature_short_interest_to_volume_log_ratio_mean252,6,2012-12-24,0.006050231090436379,ridge,Short positioning,"days to cover, 252-day average"
X_feature_short_interest_to_volume_log_ratio_mean252,7,2015-05-14,0.0044017634354531765,ridge,Short positioning,"days to cover, 252-day average"
X_feature_short_interest_to_volume_log_ratio_mean252,8,2017-09-29,0.0050126900896430016,ridge,Short positioning,"days to cover, 252-day average"
X_feature_short_interest_to_volume_log_ratio_mean252,9,2020-02-20,0.005936772096902132,ridge,Short positioning,"days to cover, 252-day average"
X_feature_short_interest_to_volume_log_ratio_mean252,10,2022-07-08,0.005204318401714166,ridge,Short positioning,"days to cover, 252-day average"
X_feature_short_interest_to_volume_log_ratio_mean252,11,2024-11-25,0.0028964041266590357,ridge,Short positioning,"days to cover, 252-day average"
X_feature_short_interest_to_volume_log_ratio_mean63,0,1998-09-03,-0.006129153383274873,ridge,Short positioning,"days to cover, 63-day average"
X_feature_short_interest_to_volume_log_ratio_mean63,1,2001-01-22,-0.00962037934611241,ridge,Short positioning,"days to cover, 63-day average"
X_feature_short_interest_to_volume_log_ratio_mean63,2,2003-06-13,-0.0010746681946329772,ridge,Short positioning,"days to cover, 63-day average"
X_feature_short_interest_to_volume_log_ratio_mean63,3,2005-10-28,-0.0031886439149578414,ridge,Short positioning,"days to cover, 63-day average"
X_feature_short_interest_to_volume_log_ratio_mean63,4,2008-03-20,-0.005590321030467749,ridge,Short positioning,"days to cover, 63-day average"
X_feature_short_interest_to_volume_log_ratio_mean63,5,2010-08-06,-0.006326323685546716,ridge,Short positioning,"days to cover, 63-day average"
X_feature_short_interest_to_volume_log_ratio_mean63,6,2012-12-24,-0.00838098426659902,ridge,Short positioning,"days to cover, 63-day average"
X_feature_short_interest_to_volume_log_ratio_mean63,7,2015-05-14,-0.007163189041117827,ridge,Short positioning,"days to cover, 63-day average"
X_feature_short_interest_to_volume_log_ratio_mean63,8,2017-09-29,-0.009366360493004322,ridge,Short positioning,"days to cover, 63-day average"
X_feature_short_interest_to_volume_log_ratio_mean63,9,2020-02-20,-0.009059992929299673,ridge,Short positioning,"days to cover, 63-day average"
X_feature_short_interest_to_volume_log_ratio_mean63,10,2022-07-08,-0.008665420735875765,ridge,Short positioning,"days to cover, 63-day average"
X_feature_short_interest_to_volume_log_ratio_mean63,11,2024-11-25,-0.007989261609812578,ridge,Short positioning,"days to cover, 63-day average"
X_feature_short_interest_to_volume_log_ratio_std252,0,1998-09-03,0.014681361926098665,ridge,Short positioning,variability of days to cover over 252 days
X_feature_short_interest_to_volume_log_ratio_std252,1,2001-01-22,0.011022868566215038,ridge,Short positioning,variability of days to cover over 252 days
X_feature_short_interest_to_volume_log_ratio_std252,2,2003-06-13,0.010243770355979601,ridge,Short positioning,variability of days to cover over 252 days
X_feature_short_interest_to_volume_log_ratio_std252,3,2005-10-28,0.011105943781634172,ridge,Short positioning,variability of days to cover over 252 days
X_feature_short_interest_to_volume_log_ratio_std252,4,2008-03-20,0.009311297908425331,ridge,Short positioning,variability of days to cover over 252 days
X_feature_short_interest_to_volume_log_ratio_std252,5,2010-08-06,0.008338809634248415,ridge,Short positioning,variability of days to cover over 252 days
X_feature_short_interest_to_volume_log_ratio_std252,6,2012-12-24,0.007753636067112287,ridge,Short positioning,variability of days to cover over 252 days
X_feature_short_interest_to_volume_log_ratio_std252,7,2015-05-14,0.006695621957381566,ridge,Short positioning,variability of days to cover over 252 days
X_feature_short_interest_to_volume_log_ratio_std252,8,2017-09-29,0.005218677843610446,ridge,Short positioning,variability of days to cover over 252 days
X_feature_short_interest_to_volume_log_ratio_std252,9,2020-02-20,0.005864863439152638,ridge,Short positioning,variability of days to cover over 252 days
