predictor_a,predictor_b,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
X_feature_price_downside_vol126,X_feature_pv_pv_corr126,-0.142989,-0.024522,-0.093557,-0.087533,-0.158782,-0.076553,-0.255629,-0.220064,-0.307167,-0.156531,-0.218786,0.080620,0.010356,-0.124985,-0.130722,-0.139595,-0.220460,-0.186351,-0.078316,-0.312109,-0.305219,-0.247806,0.042634,0.063502
X_feature_price_downside_vol126,X_feature_pv_pv_corr63,-0.096529,0.030543,-0.087767,0.021607,-0.108403,-0.005217,-0.169393,-0.148801,-0.191038,-0.089047,-0.150755,0.112092,0.039821,-0.095815,-0.049063,-0.074861,-0.160603,-0.094681,-0.016520,-0.212991,-0.220975,-0.114856,0.066036,0.061876
X_feature_price_downside_vol126,X_feature_liquidity_turnover_level63,0.604121,0.665408,0.707638,0.688225,0.636618,0.590757,0.679398,0.656715,0.686626,0.601441,0.622255,0.544694,0.574383,0.555290,0.609256,0.582098,0.583639,0.586431,0.606267,0.635831,0.525127,0.557247,0.531982,0.577976
X_feature_price_downside_vol126,X_feature_volume_log_volume_ratio_max126,0.075427,0.083777,0.123996,0.129025,0.166496,0.175921,0.282612,0.255197,0.193200,0.158885,0.171665,0.104789,0.163464,0.163689,0.154003,0.257627,0.274100,0.197484,0.183406,0.255906,0.277744,0.224595,0.134105,0.267672
X_feature_price_downside_vol126,X_feature_volume_log_volume_ratio_max252,0.047681,0.037687,0.090791,0.097814,0.097699,0.095001,0.189019,0.190376,0.122156,0.110397,0.105882,0.041625,0.130371,0.114023,0.094847,0.170351,0.197965,0.148590,0.136460,0.183821,0.211174,0.185206,0.081410,0.276324
X_feature_price_downside_vol126,X_feature_pv_illiquidity_mean21,0.012651,-0.062035,-0.129066,0.128014,0.098474,0.007856,0.070577,0.073803,0.079155,0.110747,0.230497,0.350733,0.205090,0.222285,0.279952,0.172382,0.193961,0.191463,0.280512,0.297429,0.151651,0.249681,0.369204,0.262012
X_feature_price_downside_vol126,X_feature_volume_log_volume_std504,-0.062154,-0.053268,-0.011989,-0.006249,-0.088236,-0.009179,0.201965,0.209854,0.172686,0.118414,0.115609,0.117197,0.191508,0.231196,0.251167,0.238381,0.290608,0.144887,0.150403,0.212650,0.174885,0.211977,0.154776,0.283316
X_feature_price_downside_vol126,X_feature_volume_log_volume_std126,-0.071800,-0.083986,-0.037002,0.007600,0.051981,0.123854,0.262669,0.260629,0.155747,0.132845,0.154106,0.178523,0.184362,0.241587,0.240212,0.285437,0.327212,0.168782,0.133450,0.294140,0.207496,0.217126,0.164858,0.294886
X_feature_price_downside_vol126,X_feature_volume_log_volume_std63,-0.066334,-0.079426,-0.048290,0.039894,0.065164,0.112466,0.240122,0.232165,0.119944,0.126796,0.150333,0.149724,0.171668,0.209110,0.216624,0.252933,0.291759,0.145361,0.126872,0.259942,0.182671,0.193753,0.154601,0.252274
X_feature_price_downside_vol126,X_feature_market_corr504,0.105885,-0.046055,-0.277136,-0.450931,-0.278053,0.033613,0.214563,0.219473,0.272323,0.106585,0.065533,-0.007921,0.057266,0.034692,0.163337,0.312951,0.301155,0.323146,0.318416,0.373178,0.108136,-0.023544,0.081573,0.435553
X_feature_price_downside_vol126,X_feature_market_corr252,0.045997,-0.112461,-0.282151,-0.477681,-0.095144,0.148964,0.138396,0.281073,0.235846,0.112240,0.118018,0.015409,-0.066160,0.118619,0.145356,0.296836,0.304710,0.359824,0.317727,0.251320,0.123459,-0.031799,0.146242,0.298376
X_feature_price_downside_vol126,X_feature_short_interest_to_volume_log_ratio_std252,0.019289,0.035922,0.133413,0.138430,0.011598,0.082479,0.219310,0.209413,0.177681,0.102159,0.175631,0.232057,0.149792,0.211684,0.242185,0.238482,0.320997,0.228836,0.199684,0.274214,0.232307,0.254998,0.307166,0.310385
X_feature_price_downside_vol126,X_feature_short_interest_to_volume_log_ratio_std63,0.043040,0.052970,0.129851,0.098346,0.119797,0.165631,0.281111,0.258536,0.172337,0.151417,0.179540,0.157329,0.173590,0.173044,0.245216,0.291925,0.359029,0.208192,0.176919,0.325334,0.246994,0.295019,0.237843,0.310914
X_feature_price_downside_vol126,X_feature_short_interest_to_volume_log_ratio,-0.111071,-0.179957,-0.256415,-0.230364,-0.063707,-0.071736,-0.109944,-0.110601,-0.138572,-0.048642,0.013204,0.000748,-0.013336,-0.056577,-0.015665,-0.011503,-0.030222,0.051584,0.069567,0.135648,0.083248,0.050487,0.007650,0.106262
X_feature_price_downside_vol126,X_feature_short_interest_to_volume_log_ratio_mean252,-0.118479,-0.187543,-0.322364,-0.354267,-0.202782,-0.063783,-0.138487,-0.140920,-0.157114,-0.070923,0.011854,0.043898,-0.007352,-0.021973,-0.062109,0.008194,0.004903,0.010033,0.053127,0.171272,0.101953,0.053682,0.001451,0.155053
X_feature_price_downside_vol126,X_feature_short_interest_to_volume_log_ratio_mean63,-0.125549,-0.224292,-0.319948,-0.310582,-0.106434,-0.086899,-0.158435,-0.149561,-0.170993,-0.072557,-0.005142,0.003601,-0.018998,-0.054708,-0.052177,-0.009042,-0.045975,0.029582,0.075361,0.140825,0.089002,0.050221,-0.003944,0.129961
X_feature_price_downside_vol126,X_feature_short_interest_log_diff21,0.004897,0.029920,0.040482,0.025086,0.019619,0.020421,0.019853,-0.000525,0.012008,0.037814,0.054394,-0.003635,0.020846,0.023657,0.066906,0.017354,0.040788,0.071277,0.034067,0.069330,0.013476,0.055831,0.053691,-0.009661
X_feature_price_downside_vol126,X_feature_short_interest_log_diff252,0.034165,0.020709,0.059593,0.158164,0.153560,0.016499,0.035169,-0.012335,-0.001176,0.048992,0.155782,0.066423,0.014981,0.008871,0.158776,0.063033,-0.001809,0.175546,0.194251,0.133847,0.049725,0.136460,0.195610,-0.017707
X_feature_price_downside_vol126,X_feature_short_interest_log_diff63,0.014026,0.037944,0.059983,0.061520,0.045279,0.023159,0.030004,-0.006495,0.020925,0.057069,0.092444,0.013361,0.015078,0.006451,0.146332,0.022356,0.055843,0.108596,0.078865,0.112751,0.028651,0.121874,0.109932,-0.022759
X_feature_price_downside_vol126,X_feature_short_interest_log_diff126,-0.000960,0.008072,0.076892,0.095643,0.094556,0.014222,0.025537,-0.002920,0.012866,0.061294,0.126321,0.026459,-0.000006,0.010199,0.163337,0.027385,0.036791,0.128545,0.123183,0.137509,0.039652,0.146501,0.174483,-0.032288
X_feature_price_downside_vol63,X_feature_price_atr21,0.823153,0.850325,0.867996,0.904884,0.890998,0.855880,0.828539,0.778883,0.819612,0.766941,0.884573,0.893925,0.834949,0.844998,0.858033,0.770571,0.795674,0.806013,0.807860,0.792638,0.786261,0.822904,0.825212,0.839404
X_feature_price_downside_vol63,X_feature_price_atr126,0.837602,0.855156,0.878463,0.901035,0.876669,0.853262,0.815319,0.772449,0.828399,0.753484,0.866662,0.897999,0.831746,0.831237,0.852546,0.763435,0.786007,0.787792,0.782544,0.770828,0.755360,0.808934,0.782391,0.816005
X_feature_price_downside_vol63,X_feature_price_vol252,0.833128,0.828777,0.858916,0.878703,0.863381,0.824126,0.795797,0.729202,0.802003,0.690135,0.850854,0.870310,0.798210,0.806605,0.813467,0.728804,0.758526,0.751095,0.747406,0.727826,0.725884,0.777089,0.760357,0.723857
X_feature_price_downside_vol63,X_feature_market_cap_log_identity,0.200438,0.076064,-0.008936,0.249339,0.203643,0.129078,0.229212,0.228748,0.186333,0.199807,0.278629,0.389141,0.276778,0.268728,0.318660,0.248432,0.221977,0.244629,0.329972,0.349242,0.162800,0.266155,0.396648,0.280066
X_feature_price_downside_vol63,X_feature_market_cap_log_std21,0.599795,0.635793,0.679727,0.766457,0.721812,0.632224,0.594287,0.554146,0.591381,0.542005,0.700717,0.688276,0.606737,0.645683,0.656531,0.492519,0.569699,0.595199,0.599028,0.552317,0.545035,0.589860,0.601912,0.571005
X_feature_price_downside_vol63,X_feature_market_cap_log_std126,0.531559,0.634062,0.672238,0.774823,0.730316,0.620140,0.532046,0.534535,0.572591,0.464574,0.726198,0.687329,0.561431,0.594938,0.602912,0.391357,0.525927,0.520470,0.544390,0.414970,0.473509,0.505744,0.585534,0.450009
X_feature_price_downside_vol63,X_feature_market_cap_log_std504,0.417497,0.549624,0.695978,0.712492,0.620307,0.650631,0.552379,0.480334,0.567583,0.463745,0.625799,0.717127,0.625789,0.490758,0.575460,0.440529,0.457660,0.466224,0.543694,0.433055,0.449307,0.536699,0.549523,0.599818
X_feature_price_downside_vol63,X_feature_market_cap_log_std252,0.477733,0.633477,0.667799,0.723352,0.714959,0.641178,0.546738,0.521119,0.586243,0.453996,0.697716,0.722235,0.554449,0.601526,0.617639,0.422062,0.518082,0.523070,0.567481,0.442593,0.482292,0.534460,0.649387,0.523821
X_feature_price_downside_vol63,X_feature_market_cap_log_diff_126,0.247480,-0.014814,0.101033,0.513734,0.478447,-0.035315,0.205851,0.076309,0.214113,0.165193,0.453344,0.068029,0.104094,0.235041,0.315563,0.110699,0.188269,0.423579,0.384210,0.338843,0.257986,0.436190,0.343701,0.055192
X_feature_price_downside_vol63,X_feature_market_cap_log_to_min126,0.127147,0.306517,0.174156,0.244383,0.145645,0.316685,0.049668,0.118762,0.063579,0.016522,0.196133,0.459783,0.156526,0.094576,0.090734,0.030330,0.008632,-0.093675,0.033754,-0.134275,-0.088612,-0.045076,0.199968,0.094243
X_feature_price_downside_vol63,X_feature_market_cap_log_to_max504,0.503039,0.338425,0.327448,0.688338,0.729555,0.570896,0.544914,0.424799,0.476727,0.454804,0.586973,0.649724,0.459867,0.556278,0.637160,0.537255,0.500782,0.616762,0.670060,0.611025,0.500648,0.615754,0.596150,0.453316
X_feature_price_downside_vol63,X_feature_market_cap_log_diff_504,-0.028984,-0.104909,-0.400163,-0.067089,0.498691,0.304730,-0.090815,-0.155863,-0.171745,-0.065687,0.283024,0.482470,0.134125,-0.094218,0.221831,0.163036,-0.080560,0.206619,0.419230,0.334532,0.024629,0.207051,0.390556,-0.085942
X_feature_price_downside_vol63,X_feature_market_cap_log_to_min504,-0.150809,-0.305302,-0.477894,-0.226571,0.048022,-0.319822,-0.347029,-0.225875,-0.289202,-0.149362,-0.145548,-0.507278,-0.458617,-0.189815,-0.023693,-0.107656,-0.237036,0.065840,0.037667,0.025673,-0.087786,0.065159,-0.107973,-0.401672
X_feature_price_downside_vol63,X_feature_pv_pv_corr21,-0.063701,0.001636,-0.100743,0.011855,-0.095160,-0.054868,-0.136747,-0.162188,-0.138129,-0.100557,-0.105533,0.037605,-0.014491,-0.098213,-0.072578,-0.100013,-0.143350,-0.084834,-0.053263,-0.176383,-0.168828,-0.087262,0.011255,-0.007705
X_feature_price_downside_vol63,X_feature_pv_pv_corr126,-0.124512,-0.008037,-0.066910,-0.061779,-0.146807,-0.039661,-0.206211,-0.171973,-0.243380,-0.127026,-0.199915,0.076839,0.003056,-0.115945,-0.134210,-0.105927,-0.169372,-0.176574,-0.086347,-0.261069,-0.255303,-0.222333,0.060828,0.037434
X_feature_price_downside_vol63,X_feature_pv_pv_corr63,-0.177193,-0.070132,-0.182606,-0.080651,-0.214338,-0.150394,-0.307582,-0.297030,-0.316077,-0.222184,-0.234222,-0.006102,-0.095086,-0.199829,-0.189971,-0.231317,-0.288153,-0.231827,-0.197303,-0.369409,-0.353389,-0.253885,-0.025242,-0.070982
X_feature_price_downside_vol63,X_feature_liquidity_turnover_level63,0.570893,0.646302,0.690499,0.680533,0.625469,0.590667,0.649476,0.615708,0.657973,0.532401,0.602643,0.548855,0.549409,0.515101,0.587252,0.534728,0.541773,0.544065,0.556391,0.584437,0.479241,0.519743,0.529132,0.535804
X_feature_price_downside_vol63,X_feature_volume_log_volume_ratio_max126,0.036485,0.030586,0.064874,0.079380,0.120547,0.108024,0.200173,0.147648,0.115732,0.070918,0.106919,0.067228,0.106762,0.090976,0.104335,0.172151,0.183624,0.126755,0.117339,0.160602,0.182669,0.145811,0.089949,0.201878
X_feature_price_downside_vol63,X_feature_volume_log_volume_ratio_max252,0.015246,-0.012983,0.040503,0.052828,0.056085,0.040436,0.122026,0.099152,0.052990,0.034977,0.049378,0.009640,0.079979,0.057395,0.048371,0.102910,0.122543,0.093470,0.086980,0.106204,0.135974,0.120896,0.049652,0.212835
X_feature_price_downside_vol63,X_feature_pv_illiquidity_mean21,0.036849,-0.061137,-0.127982,0.122863,0.085440,0.014327,0.071211,0.077826,0.061318,0.115541,0.221657,0.351089,0.190525,0.215544,0.262991,0.171799,0.176860,0.191475,0.293351,0.292340,0.149195,0.256752,0.344621,0.255512
X_feature_price_downside_vol63,X_feature_volume_log_volume_std504,-0.041873,-0.077300,-0.018036,-0.017779,-0.103741,-0.003913,0.172245,0.172682,0.137561,0.086126,0.090492,0.123011,0.171224,0.194312,0.233065,0.210137,0.242157,0.118004,0.131166,0.179883,0.136286,0.177421,0.150599,0.248233
X_feature_price_downside_vol63,X_feature_volume_log_volume_std126,-0.060194,-0.102898,-0.051037,-0.014016,0.027584,0.105993,0.223642,0.203417,0.114543,0.087737,0.121995,0.179343,0.159767,0.193198,0.219902,0.245492,0.273511,0.129067,0.109855,0.240573,0.154000,0.176443,0.155170,0.256300
X_feature_price_downside_vol63,X_feature_volume_log_volume_std63,-0.045305,-0.080147,-0.037437,0.038284,0.076163,0.149472,0.251199,0.228420,0.124417,0.123582,0.151699,0.182523,0.183744,0.195889,0.241579,0.263563,0.286864,0.154906,0.148823,0.263745,0.182050,0.205990,0.173116,0.252091
X_feature_price_downside_vol63,X_feature_market_corr504,0.104266,-0.051390,-0.286812,-0.440401,-0.292220,0.027835,0.182894,0.184607,0.229581,0.029833,0.026027,0.010056,0.061759,-0.014757,0.189018,0.276980,0.238290,0.289844,0.314252,0.309778,0.058597,-0.024011,0.141372,0.385949
X_feature_price_downside_vol63,X_feature_market_corr252,0.046596,-0.104097,-0.297405,-0.470582,-0.122528,0.131061,0.109197,0.222217,0.203588,0.031212,0.075129,0.028709,-0.056572,0.055326,0.171061,0.253187,0.240459,0.326025,0.321251,0.186252,0.065105,-0.030485,0.208307,0.272072
X_feature_price_downside_vol63,X_feature_short_interest_to_volume_log_ratio_std252,0.026831,0.012966,0.111927,0.117658,-0.002402,0.060867,0.181072,0.157926,0.132747,0.066793,0.149939,0.216758,0.127442,0.181507,0.222047,0.197557,0.271801,0.185277,0.157910,0.225796,0.185623,0.207698,0.270082,0.271538
X_feature_price_downside_vol63,X_feature_short_interest_to_volume_log_ratio_std63,0.066383,0.060047,0.147379,0.095691,0.147065,0.205347,0.293898,0.256760,0.187226,0.163939,0.194277,0.194424,0.198371,0.177827,0.279193,0.298186,0.364033,0.205207,0.194523,0.337221,0.260361,0.294968,0.266996,0.318764
X_feature_price_downside_vol63,X_feature_short_interest_to_volume_log_ratio,-0.122887,-0.207272,-0.272227,-0.244140,-0.083728,-0.104871,-0.141381,-0.124094,-0.167118,-0.063043,-0.010384,-0.001715,-0.043668,-0.080938,-0.040373,-0.036991,-0.065894,0.028587,0.059352,0.097482,0.041031,0.021375,-0.002592,0.068858
X_feature_price_downside_vol63,X_feature_short_interest_to_volume_log_ratio_mean252,-0.104408,-0.181353,-0.312836,-0.337458,-0.193399,-0.063134,-0.136372,-0.114397,-0.153260,-0.040926,0.010143,0.068058,-0.014121,-0.024212,-0.059043,0.019977,0.002540,0.021219,0.063981,0.163670,0.083245,0.052262,0.026842,0.136452
X_feature_price_downside_vol63,X_feature_short_interest_to_volume_log_ratio_mean63,-0.125708,-0.232292,-0.324260,-0.304199,-0.123509,-0.111161,-0.177462,-0.143583,-0.189152,-0.067477,-0.020257,0.010463,-0.037462,-0.069132,-0.068617,-0.018003,-0.063996,0.017358,0.069159,0.114622,0.050006,0.026019,-0.009764,0.090835
X_feature_price_downside_vol63,X_feature_short_interest_log_diff21,-0.005734,0.004824,0.027792,0.016574,0.012835,0.005445,0.006206,-0.002977,0.006380,0.033315,0.064310,0.003554,0.014549,0.020301,0.077782,0.011732,0.042713,0.082256,0.053427,0.083781,0.033001,0.076378,0.077567,0.010593
X_feature_price_downside_vol63,X_feature_short_interest_log_diff252,0.025685,-0.004669,0.052243,0.148973,0.136866,-0.003597,0.021190,-0.006649,-0.007944,0.043264,0.156728,0.061441,0.003899,0.001083,0.136256,0.036957,-0.013363,0.154400,0.176625,0.118008,0.028917,0.113843,0.174997,-0.023976
X_feature_price_downside_vol63,X_feature_short_interest_log_diff63,-0.001894,-0.002395,0.046737,0.044448,0.033889,-0.001648,0.008774,-0.011968,0.007770,0.046524,0.092947,0.013065,-0.009401,-0.009672,0.130937,-0.004318,0.031224,0.091001,0.074265,0.107101,0.030176,0.109886,0.109866,-0.013204
X_feature_price_downside_vol63,X_feature_short_interest_log_diff126,-0.008849,-0.010334,0.063395,0.086460,0.083265,0.002000,0.010857,-0.000451,0.001566,0.053173,0.117904,0.016742,-0.012680,-0.004740,0.138937,0.006189,0.009590,0.094976,0.121701,0.111604,0.025224,0.121082,0.151858,-0.033493
X_feature_price_atr21,X_feature_price_atr126,0.880833,0.891978,0.915488,0.942669,0.926674,0.920627,0.897536,0.874678,0.904460,0.862457,0.915883,0.938820,0.916942,0.920461,0.925069,0.878799,0.893126,0.885680,0.902667,0.890412,0.880404,0.906386,0.892234,0.915451
X_feature_price_atr21,X_feature_price_vol252,0.820511,0.835389,0.866461,0.900807,0.891338,0.864602,0.846118,0.793181,0.841254,0.757170,0.864318,0.884373,0.852184,0.862244,0.867911,0.799721,0.821416,0.815439,0.825894,0.816376,0.816619,0.837011,0.830728,0.809291
X_feature_price_atr21,X_feature_market_cap_log_identity,0.117794,0.015272,-0.054664,0.227694,0.194787,0.098781,0.183010,0.198272,0.145792,0.162520,0.285529,0.409362,0.272325,0.264876,0.358271,0.292638,0.281078,0.305499,0.407802,0.407223,0.235368,0.329614,0.448907,0.332181
X_feature_price_atr21,X_feature_market_cap_log_std21,0.674517,0.725433,0.751922,0.822938,0.775891,0.728470,0.696311,0.692656,0.718307,0.672929,0.750751,0.771462,0.703468,0.730861,0.739205,0.627927,0.681588,0.688252,0.715229,0.677025,0.657678,0.686390,0.703713,0.683908
X_feature_price_atr21,X_feature_market_cap_log_std126,0.534620,0.634579,0.671325,0.779583,0.734457,0.664740,0.585553,0.611826,0.637871,0.556132,0.711163,0.741771,0.626970,0.662978,0.682229,0.540950,0.624755,0.600411,0.637932,0.540535,0.562704,0.588425,0.689242,0.581996
X_feature_price_atr21,X_feature_market_cap_log_std504,0.417708,0.574806,0.711628,0.720858,0.649529,0.687300,0.592623,0.526824,0.611618,0.536024,0.644107,0.762192,0.681756,0.561822,0.648883,0.524304,0.507715,0.542077,0.623615,0.512463,0.521354,0.599043,0.640214,0.689919
X_feature_price_atr21,X_feature_market_cap_log_std252,0.484471,0.641028,0.683494,0.731393,0.728010,0.676044,0.579263,0.576788,0.636894,0.532700,0.698364,0.763954,0.610690,0.670199,0.679879,0.528735,0.591244,0.598593,0.650533,0.537271,0.577468,0.611158,0.741501,0.634423
X_feature_price_atr21,X_feature_market_cap_log_diff_126,0.143248,-0.130365,0.005765,0.463788,0.407939,-0.148525,0.094636,-0.094558,0.063848,-0.006195,0.368861,-0.034390,-0.049669,0.077794,0.185689,-0.098275,0.013389,0.267268,0.245682,0.149231,0.094645,0.340450,0.210596,-0.120017
X_feature_price_atr21,X_feature_market_cap_log_to_min126,0.232300,0.415279,0.275962,0.320261,0.209893,0.436806,0.193426,0.328471,0.260002,0.233211,0.313028,0.558355,0.335388,0.279782,0.261794,0.281286,0.225925,0.119915,0.228469,0.103354,0.123802,0.113846,0.351871,0.297086
X_feature_price_atr21,X_feature_market_cap_log_to_max504,0.404092,0.244083,0.252460,0.679914,0.706272,0.531804,0.462086,0.302864,0.377664,0.335726,0.537671,0.636940,0.356847,0.438201,0.571216,0.417159,0.389238,0.520119,0.643958,0.525390,0.394065,0.587344,0.568307,0.336647
X_feature_price_atr21,X_feature_market_cap_log_diff_504,-0.063713,-0.161971,-0.452280,-0.071211,0.485669,0.290070,-0.144696,-0.230533,-0.234667,-0.164313,0.255041,0.475500,0.045965,-0.192690,0.150539,0.079653,-0.159459,0.117779,0.415156,0.285905,-0.055263,0.176685,0.376288,-0.144630
X_feature_price_atr21,X_feature_market_cap_log_to_min504,-0.194889,-0.379239,-0.545513,-0.245563,-0.004010,-0.400152,-0.428370,-0.326828,-0.386042,-0.287954,-0.227187,-0.591551,-0.560111,-0.308439,-0.150913,-0.255010,-0.342373,-0.059789,-0.089754,-0.107695,-0.209659,-0.029899,-0.207487,-0.537437
X_feature_price_atr21,X_feature_pv_pv_corr21,0.030042,0.109839,-0.012335,0.065406,-0.048785,0.037415,-0.016083,0.005584,0.010822,0.077098,-0.009179,0.113466,0.111607,0.018783,0.042585,0.046560,-0.002474,0.058542,0.055893,-0.057481,-0.043104,-0.003087,0.117942,0.105789
X_feature_price_atr21,X_feature_pv_pv_corr126,0.001638,0.124525,0.052611,0.037307,-0.030307,0.125461,-0.029818,0.046171,-0.059079,0.085798,-0.065633,0.193572,0.186154,0.053315,0.038955,0.116448,0.039782,0.029377,0.100340,-0.046752,-0.059684,-0.079381,0.208589,0.211892
X_feature_price_atr21,X_feature_pv_pv_corr63,-0.002535,0.116643,-0.011745,0.076303,-0.054672,0.084338,-0.050727,0.010729,-0.041002,0.072421,-0.059374,0.160372,0.148044,0.025205,0.042649,0.077465,-0.000241,0.035238,0.075774,-0.074714,-0.086421,-0.033810,0.174037,0.151770
X_feature_price_atr21,X_feature_liquidity_turnover_level63,0.556357,0.655875,0.709107,0.696422,0.630789,0.590588,0.662374,0.639191,0.674526,0.571453,0.607429,0.558711,0.581082,0.539950,0.604237,0.563574,0.563028,0.558423,0.582655,0.593334,0.524763,0.550304,0.593630,0.552150
